freq_desc,year,week_ending,agg_level_desc,end_code,reference_period_desc,group_desc,congr_district_code,zip_5,location_desc,begin_code,state_ansi,watershed_code,watershed_desc,asd_desc,CV (%),domain_desc,state_alpha,short_desc,util_practice_desc,state_fips_code,domaincat_desc,sector_desc,county_name,asd_code,Value,country_code,statisticcat_desc,state_name,class_desc,prodn_practice_desc,county_code,load_time,county_ansi,unit_desc,commodity_desc,source_desc,region_desc,country_name
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, BUTLER",00,19,00000000,,NORTH CENTRAL,8.4,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,BUTLER,20,17,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,023,2024-02-23 15:00:00.000,023,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, CERRO GORDO",00,19,00000000,,NORTH CENTRAL,5.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CERRO GORDO,20,22.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,033,2024-02-23 15:00:00.000,033,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, FLOYD",00,19,00000000,,NORTH CENTRAL,4.9,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,FLOYD,20,19.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,067,2024-02-23 15:00:00.000,067,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, HUMBOLDT",00,19,00000000,,NORTH CENTRAL,4.4,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,HUMBOLDT,20,20.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,091,2024-02-23 15:00:00.000,091,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, KOSSUTH",00,19,00000000,,NORTH CENTRAL,5.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,KOSSUTH,20,21.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,109,2024-02-23 15:00:00.000,109,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, MITCHELL",00,19,00000000,,NORTH CENTRAL,11.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MITCHELL,20,20.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,131,2024-02-23 15:00:00.000,131,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTH CENTRAL, WORTH",00,19,00000000,,NORTH CENTRAL,11.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,WORTH,20,20,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,195,2024-02-23 15:00:00.000,195,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, ALLAMAKEE",00,19,00000000,,NORTHEAST,6.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,ALLAMAKEE,30,22,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,005,2024-02-23 15:00:00.000,005,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, BLACK HAWK",00,19,00000000,,NORTHEAST,13.1,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,BLACK HAWK,30,13.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,013,2024-02-23 15:00:00.000,013,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, BREMER",00,19,00000000,,NORTHEAST,9.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,BREMER,30,20.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,017,2024-02-23 15:00:00.000,017,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, BUCHANAN",00,19,00000000,,NORTHEAST,8.9,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,BUCHANAN,30,20,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,019,2024-02-23 15:00:00.000,019,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, CHICKASAW",00,19,00000000,,NORTHEAST,13.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CHICKASAW,30,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,037,2024-02-23 15:00:00.000,037,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, CLAYTON",00,19,00000000,,NORTHEAST,4.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CLAYTON,30,23.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,043,2024-02-23 15:00:00.000,043,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, DELAWARE",00,19,00000000,,NORTHEAST,6.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,DELAWARE,30,22.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,055,2024-02-23 15:00:00.000,055,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, DUBUQUE",00,19,00000000,,NORTHEAST,6.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,DUBUQUE,30,22,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,061,2024-02-23 15:00:00.000,061,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, FAYETTE",00,19,00000000,,NORTHEAST,6.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,FAYETTE,30,21.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,065,2024-02-23 15:00:00.000,065,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, HOWARD",00,19,00000000,,NORTHEAST,6.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,HOWARD,30,22,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,089,2024-02-23 15:00:00.000,089,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, NORTHEAST, WINNESHIEK",00,19,00000000,,NORTHEAST,4.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,WINNESHIEK,30,20,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,191,2024-02-23 15:00:00.000,191,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, WEST CENTRAL, AUDUBON",00,19,00000000,,WEST CENTRAL,9.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,AUDUBON,40,17,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,009,2024-02-23 15:00:00.000,009,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, WEST CENTRAL, CALHOUN",00,19,00000000,,WEST CENTRAL,3.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CALHOUN,40,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,025,2024-02-23 15:00:00.000,025,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, WEST CENTRAL, GREENE",00,19,00000000,,WEST CENTRAL,11.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,GREENE,40,18.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,073,2024-02-23 15:00:00.000,073,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, WEST CENTRAL, HARRISON",00,19,00000000,,WEST CENTRAL,11.5,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,HARRISON,40,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,085,2024-02-23 15:00:00.000,085,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, WEST CENTRAL, MONONA",00,19,00000000,,WEST CENTRAL,8.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MONONA,40,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,133,2024-02-23 15:00:00.000,133,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, CENTRAL, HARDIN",00,19,00000000,,CENTRAL,8.1,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,HARDIN,50,20.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,083,2024-02-23 15:00:00.000,083,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, CENTRAL, MARSHALL",00,19,00000000,,CENTRAL,5.1,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MARSHALL,50,14.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,127,2024-02-23 15:00:00.000,127,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, CENTRAL, POWESHIEK",00,19,00000000,,CENTRAL,9.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,POWESHIEK,50,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,157,2024-02-23 15:00:00.000,157,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, CENTRAL, TAMA",00,19,00000000,,CENTRAL,4.4,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,TAMA,50,14.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,171,2024-02-23 15:00:00.000,171,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, CENTRAL, WEBSTER",00,19,00000000,,CENTRAL,5.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,WEBSTER,50,18.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,187,2024-02-23 15:00:00.000,187,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, BENTON",00,19,00000000,,EAST CENTRAL,5.8,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,BENTON,60,17.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,011,2024-02-23 15:00:00.000,011,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, CLINTON",00,19,00000000,,EAST CENTRAL,9.5,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CLINTON,60,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,045,2024-02-23 15:00:00.000,045,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, JACKSON",00,19,00000000,,EAST CENTRAL,6.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,JACKSON,60,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,097,2024-02-23 15:00:00.000,097,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, JOHNSON",00,19,00000000,,EAST CENTRAL,9.1,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,JOHNSON,60,15.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,103,2024-02-23 15:00:00.000,103,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, JONES",00,19,00000000,,EAST CENTRAL,7.5,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,JONES,60,17.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,105,2024-02-23 15:00:00.000,105,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, EAST CENTRAL, SCOTT",00,19,00000000,,EAST CENTRAL,1.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,SCOTT,60,15,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,163,2024-02-23 15:00:00.000,163,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHWEST, ADAIR",00,19,00000000,,SOUTHWEST,13.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,ADAIR,70,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,001,2024-02-23 15:00:00.000,001,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHWEST, CASS",00,19,00000000,,SOUTHWEST,5.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CASS,70,18.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,029,2024-02-23 15:00:00.000,029,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHWEST, MONTGOMERY",00,19,00000000,,SOUTHWEST,6.1,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MONTGOMERY,70,16.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,137,2024-02-23 15:00:00.000,137,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHWEST, PAGE",00,19,00000000,,SOUTHWEST,7.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,PAGE,70,19.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,145,2024-02-23 15:00:00.000,145,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHWEST, TAYLOR",00,19,00000000,,SOUTHWEST,7.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,TAYLOR,70,18.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,173,2024-02-23 15:00:00.000,173,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, APPANOOSE",00,19,00000000,,SOUTH CENTRAL,14.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,APPANOOSE,80,13,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,007,2024-02-23 15:00:00.000,007,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, CLARKE",00,19,00000000,,SOUTH CENTRAL,7.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,CLARKE,80,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,039,2024-02-23 15:00:00.000,039,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, DECATUR",00,19,00000000,,SOUTH CENTRAL,12.9,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,DECATUR,80,16.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,053,2024-02-23 15:00:00.000,053,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, MADISON",00,19,00000000,,SOUTH CENTRAL,8.9,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MADISON,80,14.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,121,2024-02-23 15:00:00.000,121,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, MARION",00,19,00000000,,SOUTH CENTRAL,13.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MARION,80,14.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,125,2024-02-23 15:00:00.000,125,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, MONROE",00,19,00000000,,SOUTH CENTRAL,5.0,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,MONROE,80,15.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,135,2024-02-23 15:00:00.000,135,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, UNION",00,19,00000000,,SOUTH CENTRAL,15.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,UNION,80,15,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,175,2024-02-23 15:00:00.000,175,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTH CENTRAL, WARREN",00,19,00000000,,SOUTH CENTRAL,6.6,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,WARREN,80,15.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,181,2024-02-23 15:00:00.000,181,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, DES MOINES",00,19,00000000,,SOUTHEAST,7.3,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,DES MOINES,90,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,057,2024-02-23 15:00:00.000,057,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, HENRY",00,19,00000000,,SOUTHEAST,8.2,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,HENRY,90,18,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,087,2024-02-23 15:00:00.000,087,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, KEOKUK",00,19,00000000,,SOUTHEAST,6.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,KEOKUK,90,19,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,107,2024-02-23 15:00:00.000,107,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, LEE",00,19,00000000,,SOUTHEAST,6.8,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,LEE,90,17.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,111,2024-02-23 15:00:00.000,111,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, VAN BUREN",00,19,00000000,,SOUTHEAST,7.8,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,VAN BUREN,90,15.5,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,177,2024-02-23 15:00:00.000,177,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, SOUTHEAST, WASHINGTON",00,19,00000000,,SOUTHEAST,7.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,WASHINGTON,90,17,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,183,2024-02-23 15:00:00.000,183,TONS / ACRE,CORN,SURVEY,,UNITED STATES
ANNUAL,2020,,COUNTY,00,YEAR,FIELD CROPS,,,"IOWA, OTHER COUNTIES",00,19,00000000,,,1.7,TOTAL,IA,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",SILAGE,19,NOT SPECIFIED,CROPS,OTHER COUNTIES,99,20,9000,YIELD,IOWA,ALL CLASSES,ALL PRODUCTION PRACTICES,998,2024-02-23 15:00:00.000,,TONS / ACRE,CORN,SURVEY,,UNITED STATES
