lat,lon,temp_mean,temp_std,rain_sum,rain_std
43.356718256857995,-92.3170740319392,7.325710382513662,11.139904980084077,810.0,5.361780413762832
42.03610186002126,-94.3965719771077,10.040245901639343,11.592616346824775,601.0,4.107086446145801
43.08151114003075,-93.26124648770784,8.178661202185792,11.06618709590165,817.28,5.851416738912821
43.083611267814796,-95.6247291717836,9.125109289617486,12.016662628440589,522.77,4.00846381983171
42.42781574144713,-94.18167387642815,9.666857923497268,11.76766063619557,583.67,4.112419920550946
42.47099471272369,-91.83759947817693,8.69948087431694,10.833240109060778,870.85,6.656086691311395
40.74774134281323,-92.4100618155761,10.784398907103826,10.516720438981574,898.71,5.973303188993317
41.02908226965874,-94.69927857771226,10.72743169398907,11.055553507136556,640.86,3.9994070072408636
42.03612719650493,-93.46506801473524,9.940136612021858,11.384253300299537,663.91,4.479402573926779
41.030677752616434,-92.40956241959898,10.566120218579234,10.788299355323943,866.5799999999999,5.873226990253897
42.73163545081135,-92.79020846864489,8.914535519125682,10.965153632446954,782.63,5.838249860178348
43.060095033925556,-92.31773356431609,8.095928961748633,10.992120008401772,804.91,5.643388285365011
43.08199179542418,-94.67816010379269,8.926120218579236,11.719406525881796,632.4200000000001,4.314344805178704
42.73424511575197,-94.67862424382832,9.666857923497268,11.76766063619557,583.67,4.112419920550946
43.377887196357364,-95.15088458546364,8.304562841530053,11.84191987555004,592.22,4.23594985870589
43.060085224679675,-92.78940115853081,8.095928961748633,10.992120008401772,804.91,5.643388285365011
42.036127304398335,-94.86031878760136,9.948333333333334,11.639152115868258,548.3900000000001,3.9662979405699925
42.73550550681875,-95.15100090995335,9.644480874316939,11.824046011191381,542.8699999999999,4.066409591962172
42.38520251469786,-94.64042631113679,9.666857923497268,11.76766063619557,583.67,4.112419920550946
41.331446823231786,-94.92790861799178,10.248142076502731,11.375754095776413,576.98,3.8047800617569654
42.037315988266954,-95.38203303202458,10.206475409836065,11.701035794755965,514.54,3.926532448546109
42.47130410565394,-91.36719974827037,8.552732240437157,10.800096471406762,937.8,6.934281724779408
42.732610679626504,-93.2625757455157,8.802704918032786,11.030023436074753,830.15,6.417745606578494
42.38691498741488,-95.51350231994921,9.728524590163936,11.87981462975637,516.09,4.013499725666638
42.0788846020024,-91.59912793350942,9.521475409836064,10.872783714027346,848.65,6.419137647096519
41.68557423284978,-93.57363189066582,10.356584699453553,11.220342137385316,724.51,4.7837459374525295
42.735394113672584,-95.6239044349282,9.728524590163936,11.87981462975637,516.09,4.013499725666638
40.98760414343341,-91.54436496553839,10.789071038251366,10.676031410501455,863.35,5.650014130431187
42.07983494205556,-92.5325865922067,9.47224043715847,10.958596715591684,829.73,6.4403825985663055
42.035816056722005,-92.99894355135189,9.56415300546448,11.115912545279144,750.6899999999999,5.318094918672108
42.733097742508974,-93.73515210647358,9.216120218579235,11.381607069426323,685.6,4.74743778914756
41.686035438847526,-93.05372435004445,10.164016393442623,11.024703259317931,815.0699999999999,5.60018304092118
43.35641948923172,-92.78887794358478,7.325710382513662,11.139904980084077,810.0,5.361780413762832
42.77655958558621,-94.20722513548422,8.926120218579236,11.719406525881796,632.4200000000001,4.314344805178704
41.483950707456934,-91.11286966185689,10.246475409836066,10.826387940057861,870.61,5.705872225974551
40.73515382911208,-94.24367608820042,10.769617486338797,10.604609440414952,840.9100000000001,5.290535713004893
41.68438991648273,-94.90577571821136,10.248142076502731,11.375754095776413,576.98,3.8047800617569654
42.40184271510526,-92.79145606922683,8.914535519125682,10.965153632446954,782.63,5.838249860178348
41.686173170999204,-92.06396689069113,10.135081967213116,10.886274803239262,852.34,6.076596884958744
42.07989198603332,-92.0656661266376,9.521475409836064,10.872783714027346,848.65,6.419137647096519
43.08251867344851,-95.15096476205547,9.066202185792351,11.948974602305949,554.4,4.120406144721159
42.03645074837955,-93.93149700900173,9.940136612021858,11.384253300299537,663.91,4.479402573926779
41.33516819470793,-92.64092882129268,10.020819672131147,10.932375010575399,840.29,5.877787414606588
42.1211749376694,-91.1314801884078,9.384289617486338,10.81121894591214,906.1800000000001,6.302062125096558
41.334383010971635,-93.09945584010717,10.164016393442623,11.024703259317931,815.0699999999999,5.60018304092118
40.73949550194713,-93.32744334337384,10.584699453551913,10.559378515634705,907.3800000000001,6.139802588916832
41.33544659182626,-91.71760837579843,10.135081967213116,10.886274803239262,852.34,6.076596884958744
40.75324537441582,-91.95036574431752,10.696857923497268,10.741009645968434,887.9300000000001,6.139047815014928
41.02942231006953,-93.32775404577178,10.418224043715846,10.833668218316385,866.09,5.823641675849247
41.685147146892476,-95.31011191708342,10.248142076502731,11.375754095776413,576.98,3.8047800617569654
40.74325737330284,-92.86861266173581,10.584699453551913,10.559378515634705,907.3800000000001,6.139802588916832
43.08182827754211,-93.73455050179885,8.430710382513661,11.32290589274734,733.95,5.021242066166253
41.028923001344594,-93.78516676883086,10.360000000000001,10.878073373896171,807.48,5.204440095952044
42.38623516177521,-95.10543839952965,9.644480874316939,11.824046011191381,542.8699999999999,4.066409591962172
41.772329981670026,-91.13249683133006,9.384289617486338,10.81121894591214,906.1800000000001,6.302062125096558
41.33075769351331,-94.01563486817032,10.356584699453553,11.220342137385316,724.51,4.7837459374525295
41.02995467110591,-92.86906587227337,10.418224043715846,10.833668218316385,866.09,5.823641675849247
41.671303878402234,-91.5868082759102,10.135081967213116,10.886274803239262,852.34,6.076596884958744
41.33075401475666,-94.4709300568355,10.19172131147541,11.306832768537173,655.65,4.253329454238855
41.68653772427971,-92.53122025320913,10.020819672131147,10.932375010575399,840.29,5.877787414606588
41.03025323582498,-95.15639246441395,10.72743169398907,11.055553507136556,640.86,3.9994070072408636
41.03184642269672,-91.94870532128259,10.696857923497268,10.741009645968434,887.9300000000001,6.139047815014928
40.737481309872685,-94.69598261657747,11.165245901639345,10.69991215017673,757.02,4.99662941484274
43.37788797988693,-94.67860247689671,8.328497267759564,11.665703583218741,667.09,4.528718418828382
41.68335764141106,-95.81702785084205,10.724945355191256,11.508685618659722,523.8800000000001,3.6865881263706375
43.377368117966235,-93.26081436583291,7.583934426229509,11.25128960846816,783.5799999999999,5.244259334513423
42.468601385781284,-90.88240293102868,8.620573770491804,10.798917975992234,964.06,6.501300041345356
42.73791222601748,-96.21413942005117,10.14295081967213,11.998812989233008,488.87,3.5549838660261757
42.3839031159907,-93.70672221615372,9.216120218579235,11.381607069426323,685.6,4.74743778914756
42.383871213256086,-93.24034298314002,8.802704918032786,11.030023436074753,830.15,6.417745606578494
41.03350110304468,-95.62127318768307,11.218142076502733,11.208580404770125,565.9300000000001,3.7234638420721065
43.082882469414464,-96.1780279496253,9.436229508196721,12.128575119001875,478.9200000000001,3.470041732666122
40.74557178080224,-95.60472169102641,11.598825136612023,10.808290558388935,676.11,4.623083570498362
42.05250996808559,-95.95989492584437,10.545273224043715,11.786224584347229,505.11,3.6998593598809753
41.898075684860245,-90.53225181424996,9.393743169398908,10.753492503182642,949.8699999999999,6.178321151231376
42.86274303246732,-91.84443606076442,7.918032786885246,10.908823017509283,877.78,6.484633443834187
41.6848028358712,-94.03962462062935,10.356584699453553,11.220342137385316,724.51,4.7837459374525295
41.68378923419401,-94.50107130553435,10.19172131147541,11.306832768537173,655.65,4.253329454238855
43.20379921966554,-94.20686343630497,8.926120218579236,11.719406525881796,632.4200000000001,4.314344805178704
42.39006761042002,-96.04456221135649,10.14295081967213,11.998812989233008,488.87,3.5549838660261757
41.336454856977944,-92.17850201933922,10.135081967213116,10.886274803239262,852.34,6.076596884958744
40.64205465700654,-91.47973468325343,11.268879781420765,10.434872131242605,879.75,5.516258265096492
43.37868938515625,-95.62413072846914,8.220273224043716,11.916720628026887,541.12,3.9004431383275193
43.2839000039454,-91.37910120583501,7.661721311475411,11.0760452905143,972.6199999999999,7.830253641634403
41.63703522644658,-90.62316702642482,10.16532786885246,10.723873157287665,912.0,5.6814567539097425
40.92266940129152,-91.18159082517747,10.789071038251366,10.676031410501455,863.35,5.650014130431187
40.739180609727455,-95.15008436786133,11.165245901639345,10.69991215017673,757.02,4.99662941484274
41.027794998767874,-94.24234701463199,10.32120218579235,10.930225685109475,742.5,4.617593691965109
40.73757181916119,-93.786309506443,10.694180327868851,10.584150035709568,884.49,5.730302008652301
42.17170850352714,-90.5739519664845,9.393743169398908,10.753492503182642,949.8699999999999,6.178321151231376
41.21854951664123,-91.25953840416115,10.789071038251366,10.676031410501455,863.35,5.650014130431187
42.84442696040607,-91.34124643783126,8.062677595628417,10.899491487606436,957.49,7.337809583836178
43.29075934005939,-91.84478243719195,7.466284153005464,11.07097716431612,870.82,6.276245443926317
42.4700870993516,-92.3086548894517,8.914535519125682,10.965153632446954,782.63,5.838249860178348
41.334395076881606,-93.56118694525784,10.356584699453553,11.220342137385316,724.51,4.7837459374525295
41.336665903316366,-95.5428764846211,10.724945355191256,11.508685618659722,523.8800000000001,3.6865881263706375
42.77473015791058,-92.3179833014597,8.095928961748633,10.992120008401772,804.91,5.643388285365011
43.377565404931566,-93.73411451022093,7.881475409836066,11.411453383113349,741.54,4.828258500609256
43.38092320253055,-96.21023191920932,8.585464480874318,12.09211359205062,479.85,3.442548016033272
